"id","comment_text","NOT","HOF"
hasoc_english_308782,"Not all men are stupid ...some are still single #ohyes #startnoticing",1,0
hasoc_english_308783,"@FoxNews @DLoesch Not all men...just the ones who are pussy grabbers.",1,0
hasoc_english_308784,"Dirty euro skank needs a massive schlong in her juicy cunt https://t.co/v8sIf2pIPh",1,0
hasoc_english_308785,"If ye don't skank abit of bass hunter you're a cunt and should block me x",1,0
hasoc_english_308786,"in other news, just been called a skank and a cunt for telling a man not to hit, headbutt and slap his child",1,0
hasoc_english_308787,"Ew a year ago I was chillin w/ a nasty coke head looking skank 😷😷😷😷😷 bitch you nasty",1,0
hasoc_english_308788,"Glam Skanks -Karma/Bad Bitch Double Feature [Official Video]: https://t.co/hhU4YeYc3u via @YouTube",1,0
hasoc_english_308789,"Kevin’s name in my phone is Skank ass bitch as a joke but it feels true",1,0
hasoc_english_308790,"why did this picture just call me a useless fugly skank bitch https://t.co/FTO9hV6M5I",1,0
hasoc_english_308791,"15. fuckhead for awhile... I open two stores for his bitch ass. little brother & his skank show back up. I find a meth pen tube & foil in",1,0
hasoc_english_308792,"I want a fucking boyfriend who could feel comfortable telling me everything. Not some pussy ass skank bitch like yourself",1,0
hasoc_english_308793,"Sarah Brooke Vs Carmen Skank Pussy Bitch https://t.co/c6Ngr8YvxB #SEXFIGHT via @c4supdates https://t.co/tU5TWzNaAA",1,0
hasoc_english_308794,"@yg_steve Thank you Lil bro bitch skank thot!😂🤘🏾🤘🏾🤘🏾🤘🏾",1,0
hasoc_english_308795,"@loserscas 😳 morrissey 👨🏻 is 😌 a fat 😝 skank 🤑 bitch 😂",1,0
hasoc_english_308796,"see when a women cheats on a man SOME say: 'you hoe, skank, bitch' *it's external when a man cheats on a woman SO… https://t.co/93k78jO1a2",1,0
hasoc_english_308797,"“I think we need to have a little talk, woman to skank.” Jeaniene Frost#iloveparanormalromance",1,0
hasoc_english_308798,"Here’s what I WON’T do: demean another woman for the way she dresses. Slut/whore/skank are not part of my vocabulary.",1,0
hasoc_english_308799,"@MeMcMeee @JimBeam FYI - calling a woman a 'skank' never discredits her, it just makes you sound like an asshole th… https://t.co/JJTXvZ7E0u",1,0
hasoc_english_308800,"Would you dare be the girl that gets added and removed on snap by a lad with a girlfriend everytime they have an argument, nah skank",1,0
hasoc_english_308801,"about to tell him to get out of our house, hes so fucking racist, he thinks mumble rap, and calling a girl a skank, or someone f*g is cool.",1,0
hasoc_english_308802,"Also, Jasmine is privately slut -shaming AND body -shaming the Girl Gremlin via text and I've never felt so defensive about a fictional skank.",1,0
hasoc_english_308803,"'So my fat skank sister' lmao. The kid that lives in the room next to me doesn't wanna believe his girl is still ch… https://t.co/FecqoIblis",1,0
hasoc_english_308804,"Girl. Why these people so PRESSED?! Callin you all kinda ho’s and skanks being LOUD AND WRONG!! https://t.co/VDoS5UspZq",1,0
hasoc_english_308805,"@SLandinSoCal @realDonaldTrump You are the lowest kind of skank to attack a Gold Star Widow. Based on your tweets I… https://t.co/Z5Zhjm2Cc0",1,0
hasoc_english_308806,"KALAGOT LAGE!!! CANT YOU FUCKING WAIT FOR AC'S UPDATE? FYT ME SKANK https://t.co/anfzn9vfX5",1,0
hasoc_english_308807,"— I’m fckin dead @IJooosh 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻 https://t.co/NyrQk4Jfuq",1,0
hasoc_english_308808,"@DonaldJTrumpJr You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.",1,0
hasoc_english_308809,"Happy halloween! Hope everyone lives up to their full hoe potential tonight! I believe in you, you bust ass super skanks 💓🎃",1,0
hasoc_english_308810,"As usual the skank democrats lie and make it up to cover their evil ass. We r so looking forward to the public hanging.”swing you bastards!”",1,0
hasoc_english_308811,"@RageGearProps Um excuse you I am a twank, a twink and a skank",1,0
hasoc_english_308812,"@reversedimages @RepJoeKennedy @VivJo27 You sound like one lo intelligence. Skank",1,0
hasoc_english_308813,"You're a skank ass ho but I love you anyway. @emilyfrank210",1,0
hasoc_english_308814,"@SenSchumer 'Diversity Visa' - YOU UTTER HYPOCRITICAL SKANK!",1,0
hasoc_english_308815,"HAPPY BIRTHDAY YOU SKANK @spencerMR8 https://t.co/5t3VgdD1KX",1,0
hasoc_english_308816,"“Looks like you but in skank form” 😂",1,0
hasoc_english_308817,"THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL https://t.co/Tkr5ULVdxJ",1,0
hasoc_english_308818,"@levanteezi bitch you're so brave and smart and hysterical omg. I love you so much Allah y7fdhch inshallah 😭😭",1,0
hasoc_english_308819,"Jordan's so butthead it's hysterical learn how to treat a women that's why all your exs cheat on you😂😂 pussy ass bitch keep trying me",1,0
hasoc_english_308820,"me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam",1,0
hasoc_english_308821,"Steven Spielberg Is A Stupid Bitch https://t.co/odu76y2Rfz #richardspenceruf #usnavy #timemagazine #feminismiscancer #socialism #bieber #cpc",1,0
hasoc_english_308822,"So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA https://t.co/N0Bhgzo8S9",1,0
hasoc_english_308823,"Felling love with this Couture Inspired Sandwich Maker by Dash: https://t.co/sfozqEj4ta #sandwichmaker #appliance… https://t.co/BLKaWIvcAD",1,0
hasoc_english_308824,"I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -",1,0
hasoc_english_308825,"@QuazRoodt Basically, Women are the chicks, & Woolies is the #notallmen crew.",1,0
hasoc_english_308826,"There are some notorious notallmen -ers on my timeline. They completely dismiss everything women complain about because, not all men.",1,0
hasoc_english_308827,"5 women tellin u 2 ur face that they’re scared 2 walk down the street alone and Ur still so set on #NotAllMen that u argue instead of listen",1,0
hasoc_english_308828,"I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?) https://t.co/njFKNDSHZw",1,0
hasoc_english_308829,"They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.",1,0
hasoc_english_308830,"@combatbooty How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen",1,0
hasoc_english_308831,"@TJ_Voices Are you really pulling a #NotAllMen here? The movement targets the systemic issue of patriarchy, not ind… https://t.co/ocaoTsycKA",1,0
hasoc_english_308832,"@nickalicious_49 @FilmFatale_NYC You 😊 sure 😊 are 😊 #NotAllMen",1,0
hasoc_english_308833,"Wonder how insecure you have to be to tweet #NotAllMen 👀👀👀",1,0
hasoc_english_308834,"A little theory I’m working on. If there’s a voice in your spirit compelling you to say #notallmen #notallwomen… https://t.co/wCx3t7wvVZ",1,0
hasoc_english_308835,"@Forgeyboy @BatmanNewsCom Where are you getting #NotAllMen from? I took issue with the fact they don't explain the… https://t.co/EmIsB2xwhN",1,0
hasoc_english_308836,"SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WOR… https://t.co/VNxsJpnULP",1,0
hasoc_english_308837,"Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt x👋🏻",1,0
hasoc_english_308838,"I can be a rude cunt sometimes but don't be a bitch about it👍💯 just lax it out and kick back✊💯",1,0
hasoc_english_308839,"Guys who call me or others who're, slut, bitch, cunt or whore don't deserve my attention or time. I won't date you.",1,0
hasoc_english_308840,"Trump is a piece of shit and I hope he rots in hell. What a fucking cunt ass bitch https://t.co/VzDPWXm1P6",1,0
hasoc_english_308841,"Oooohhhh bitch didn't even listen to the dead kennedys what a cunt lol I'm 34 and hate rap",1,0
hasoc_english_308842,"@Yungretweet Oh i get it, believe me. Fucking pussy ass bitch cunt hoe",1,0
hasoc_english_308843,"bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand https://t.co/xbdlkyXah7",1,0
hasoc_english_308844,"@realDonaldTrump Stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous Mein Kunt grimy bitch",1,0
hasoc_english_308845,"#MeToo Names such as BITCH WHORE or any other gender based sexualised language is SEXUAL HARRASSMENT… https://t.co/GIjADw8Ona",1,0
hasoc_english_308846,"Wanna kno what I deadass LOVE? I’ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall",1,0
hasoc_english_308847,"Dat Whore Karma ah Bitch",1,0
hasoc_english_308848,"bitch is a whore and blamed me and really thinks i'm gonna accept this shit haha patience is a virtue you gon get your blessing.",1,0
hasoc_english_308849,"Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.",1,0
hasoc_english_308850,"who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid",1,0
hasoc_english_308851,"Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out. https://t.co/X9l1cuUClG",1,0
hasoc_english_308852,"A guy in my jr high called me a slut, bitch and whore bc i didnt like him 🙃 thus began relentless bullying by my pe… https://t.co/KXnRi2w9PN",1,0
hasoc_english_308853,"I can’t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore I’m paying you!! Do your job.",1,0
hasoc_english_308854,"Bitches was in the 6th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game.",1,0
hasoc_english_308855,"Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day 😂",1,0
hasoc_english_308856,"@LongLiveChris__ I literally fucking died LMAO she said bitch this ain't a whore house😂😭😭💀",1,0
hasoc_english_308857,"@RepWilson @BarackObama Eat fucking shit you stupid cunt bitch whore twat",1,0
hasoc_english_308858,"@IssaRae Lmao this bitch got no clue what shes even attracted too...show any women vulnerability and shes gonna be… https://t.co/uBxj2EjIfk",1,0
hasoc_english_308859,"I see those Outlander women who continually bitch about/to Terry have blocked me. LOL. Snowflakes.",1,0
hasoc_english_308860,"Larry Flynt YOU MAKING PORN OF WOMEN YOU ARE A SICK BITCH PIG DOG PROFIT OFF WOMEN SEXUALLY DEMEANING DEMOCRAPS ARE MENTALLY UNSTABLE SICKO",1,0
hasoc_english_308861,"@JulianAssange Oh fuck off Julian - you just hate women you sooky bitch",1,0
hasoc_english_308862,"@ABCNewsRadio Oh look Ipigga thinks she knows women who struggle....fuck off bitch",1,0
hasoc_english_308863,"@murdermain1 I dont think us women will ever be ok with anyone calling us a bitch.. lmao no matter how you mean it",1,0
hasoc_english_308864,"@MailOnline How bout women that bitch the wolf? No fine? Where's the equality?",1,0
hasoc_english_308865,"Bitch is literal referring to the mass murder of falsely accused women (and one man). Weinstein isn’t even to court… https://t.co/wg9UH72Ot4",1,0
hasoc_english_308866,"@billboard Bitch, leave. You're insulting women right now. Guess what, you're not a real man by any means, so STFU, ugly bully 😠",1,0
hasoc_english_308867,"Before you bitch about teen pregnancy remember that man over the age of 18 father most babies born to women under 18.",1,0
hasoc_english_308868,"@TRobinsonNewEra Isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self? Mussies are cave monkies",1,0
hasoc_english_308869,"It’s really sad how women gotta go threw so much shit from a man just to be considered a down bitch",1,0
hasoc_english_308870,"You would have thought Cam called that women a bitch the way y'all reacted. But Gronk is 'just having fun'.. FOH",1,0
hasoc_english_308871,"I love how women can just talk all day about a nigga not being shit, But soon as a nigga say sum boutta bitch. Y'all wanna attack the nigga",1,0
hasoc_english_308872,"I like chilling with women that like women that like men that don’t act like bitch ass niggas",1,0
hasoc_english_308873,"Hey Guys. It’s ok for her to say no. Stop calling women Bitches for declining your advances. Doesn’t matter the tim… https://t.co/Uy0KetAQBm",1,0
hasoc_english_308874,"Men get hurt once and that’s the end. They stuck on that bitch for life. Women get hurt 1,000 times and they’re still out looking for love",1,0
hasoc_english_308875,"@PhilMphela You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch",1,0
hasoc_english_308876,"And bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see.",1,0
hasoc_english_308877,"when a man has a gf and wants 2 get w u, say no 2 his dumb bitch self. y do women become side chicks? be respectful 2 OTHER WOMEN damn🙄",1,0
hasoc_english_308878,"You @ItsMainaKageni should understand most of these women want to be single moms until finances bit then they bitch #MainaAndKingangi",1,0
hasoc_english_308879,"If you degrade women to make you look/feel bigger you are a bitch lol you cant do that to men so you take it out on who you can",1,0
hasoc_english_308880,"The bitch flipped millions for em she deserved it..most women would've jacked it off https://t.co/6VBFwuWiDS",1,0
hasoc_english_308881,"Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss",1,0
hasoc_english_308882,"Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it",1,0
hasoc_english_308883,"Narcissus was an attention whore, an asshole, a snitch, and just a complete fucking cunt in general. I'm kinda glad he isn't coming back.",1,0
hasoc_english_308884,"All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥 https://t.co/sYikFWFfa2",1,0
hasoc_english_308885,"@TheAshenLuca Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a fo… https://t.co/Dq6NJXDQ5W",1,0
hasoc_english_308886,"@ExtinctMedia Your orange colored scumpig cunt whore god will soon go into history as the worst potus. His brainwas… https://t.co/rlc4pDO6xR",1,0
hasoc_english_308887,"I don’t appreciate getting called a slut a whore and a cunt for just taking you off Snapchat ur telling me 2grow up no sweetie you need too",1,0
hasoc_english_308888,"@JustLucy_Now i used a belt to close my whore ass around it and hold it deep in place ♡♡♡♡ my cunt is throbbing like a massive knot is in me",1,0
hasoc_english_308889,"@mtracey @truthglow @KeithOlbermann ...or some other name, or used a term like CUNT or WHORE if it is obviously not… https://t.co/2NRaA7kz6A",1,0
hasoc_english_308890,"“You have sex, youre a whore. You dont have sex, youre a stuck up prude.Youre a bitch if youre serious, but youre a joke if you never care”",1,0
hasoc_english_308891,"a guy: *dated 8 girls in 3 years* some people: wow that’s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE",1,0
hasoc_english_308892,"It sounds so ugly to hear a female talk about another female claiming she’s a “slut or whore” like bitch it ain’t yo pussy why u worried for",1,0
hasoc_english_308893,"@realDonaldTrump @foxandfriends Bitch please. You're nothing more than Putin's whore",1,0
hasoc_english_308894,"@kaykay924 That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!",1,0
hasoc_english_308895,"i said i was a whore, bro i can be a real bitch as much as u want",1,0
hasoc_english_308896,"@Eminem you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore",1,0
hasoc_english_308897,"I was watching a fight on Facebook that was edited and the one bitch got hit so many times they said “combo whore” 💀",1,0
hasoc_english_308898,"@TXNM5 Proved u can photoshop real good for a player u degenerate bitch whore",1,0
hasoc_english_308899,"One of my coworkers just left a 3 minute voicemail on my phone singing saying life's a bitch life's a whore ( YT pi… https://t.co/XQHQsaJ9SU",1,0
hasoc_english_308900,"Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂",1,0
hasoc_english_308901,"I remember that time when this person from that group kept calling Baekhyun “eomma” bitch please an attention whore… https://t.co/CICk3TK8Zc",1,0
hasoc_english_308902,"@Kaira_slays Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so char… https://t.co/m0HyFWTUbL",1,0
hasoc_english_308903,"Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really got… https://t.co/QyV2qG21xQ",1,0
hasoc_english_308904,"@CBSNews And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut u… https://t.co/pQAXm92M7f",1,0
hasoc_english_308905,"@unpyro @CODesports_News @FaZeClan Bitch idgaf I’m not in school dumb lil whore I use what the fuck I wanna use",1,0
hasoc_english_308906,"When is the left going to stop war on conservative women ? Boycott SNL . Disgusting ratings whore. Only target cons… https://t.co/wbUIq3Dhhv",1,0
hasoc_english_308907,"@Baddiel I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale.",1,0
hasoc_english_308908,"Since when is having and enjoying sex a character flaw? Since we started calling women “whore’s”? Since we gave it a title?",1,0
hasoc_english_308909,"was it a secret its plain 2cthey whore out the women & men use2gain what they want bid them to filth Evil they w/o… https://t.co/rw23bYfBw3",1,0
hasoc_english_308910,"Stop calling women whores! Crazy ass. https://t.co/HMc3Z47Zdu",1,0
hasoc_english_308911,"Jennifer Lawrence is complaining about being a whore, meanwhile she's punching old Asian women in face who are sewing her costumes for her",1,0
hasoc_english_308912,"Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!",1,0
hasoc_english_308913,"Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is",1,0
hasoc_english_308914,"@iambabysex gntlement must know treat their women like princess not like whore ehehe",1,0
hasoc_english_308915,"Because it’s easy to call women those things when the one hurting you repeatedly acts like he wasn’t being the slut and whore himself.",1,0
hasoc_english_308916,"psa: women were never 'sacred' and unless you miss the Madonna -Whore binary, it's good that we've let go of that stupid frame",1,0
hasoc_english_308917,"The problem with “women are sacred” idea: It is one half of the Madonna/Whore dichotomy, long used to divide women against each other. 1/2",1,0
hasoc_english_308918,"@FoxNews @brookefoxnews So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!",1,0
hasoc_english_308919,"@awzurcher Women don't WANT to be sacred. That is some patriarchal controlling virgin/whore bullshit.",1,0
hasoc_english_308920,"@ablington Fits with the old paradigm of women in our culture as The Madonna Or The Whore, particularly in popular culture.",1,0
hasoc_english_308921,"since when did it become socially acceptable for guys to call women sluts, whores, hoe, bitches....??? or threaten them...??? just wondering",1,0
hasoc_english_308922,"So General Kelly thinks women were 'sacred' when he was growing up... classic virgin and whore dichotomy.",1,0
hasoc_english_308923,"@SuchiPahi @LawyerCat_ 'Women are sacred' plays into the Madonna/whore dichotomy. It only protects women seen as sa… https://t.co/uTSzkdalP0",1,0
hasoc_english_308924,"@ElayneBoosler @Frazzling Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore. #clueless",1,0
hasoc_english_308925,"@RealJoviVal You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!",1,0
hasoc_english_308926,"@laurenduca Women as 'sacred' is the tell that Kelly views women thru a Madonna/whore lens (read: misogyny) - and he's racist to boot",1,0
hasoc_english_308927,"@washingtonpost Oh yeah the good ol' Madonna -Whore dichotomy: where only chaste women had value and then only as pr… https://t.co/ZAaKdPtrKH",1,0
hasoc_english_308928,"Madonna whore complex, pedaled by the illusion that women somehow embody the honor of the men with whom they’re ass… https://t.co/ge9cqQzX80",1,0
hasoc_english_308929,"why do SOME men treat women like they're nothing but a pile of whore's that only want to have sex and do nothing else?",1,0
hasoc_english_308930,"Men Keep Control & Dominance over Women w/ Sexual Socialization Fear & Violence. They Molest Rape Lust Cheat Like Porn & Whores",1,0
hasoc_english_308931,"You right about that! So I'm going to learn from you and treat women the right way! I don't wanna be a male whore… https://t.co/KDPHLbOdh5",1,0
hasoc_english_308932,"The slating of Julia Pawlak is disgusting. Just another virgin/whore dichotomy at play. All women deserve respect, not just the 'good' ones",1,0
hasoc_english_308933,"@iHeartRadio @billhandelshow should be gone from your lineup Black women are targets of hate & he proved by calling her a whore. Disgusted.",1,0
hasoc_english_308934,"You can’t be “pro -sexual liberation” (for women especially) and be “anti -hoe” by calling people you don’t like “slut, hoe, whore”.",1,0
hasoc_english_308935,"@iHeartRadio should fire @billhandelshow NOW for calling @RepWilson a whore! He can't stand strong black women https://t.co/OdeS6t6bPW",1,0
hasoc_english_308936,"Jose 'the puta' bitch says he doesn't cry about injuries to his players. What a contradictory KUNT. Conte response was brilliant imo.",1,0
hasoc_english_308937,"@vannsmole I won't deny someone right to be a anchovy kunt eater if that's what they want, but don't think you will… https://t.co/qMVLvLnHiS",1,0
hasoc_english_308938,"@CharlieWyett Hahahahahahahaha no wonder you work for the sun you thick kunt.",1,0
hasoc_english_308939,"@realDonaldTrump @NFL Fuck off you Kunt",1,0
hasoc_english_308940,"@WalshFreedom you mean the truth...KUNT",1,0
hasoc_english_308941,"@alexmvnon Also sad that you fucked your tooth up // The dude with the Kunt hoodie",1,0
hasoc_english_308942,"@RealEagleBites @realDonaldTrump But what about pizzagate you owl kunt",1,0
hasoc_english_308943,"Fuck yeah kunt! Love you my dawg! 😈 https://t.co/uue0ZzQhab",1,0
hasoc_english_308944,"@ewnupdates Motlante you power hungry kunt you wanna be relevant shut up we know that",1,0
hasoc_english_308945,"@mitchd_90 Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior 😲😥 your a Kunt like your coach",1,0
hasoc_english_308946,"@Gigaho @Neburrr1Neburrr Fuck love a loose kunt you can jack off into",1,0
hasoc_english_308947,"@XoCheapy you running a progressive platform? cause if so, let’s goooooo girl! make america kunt again. https://t.co/EniyUl6e8N",1,0
hasoc_english_308948,"@abstex List fails without '50 Things To Think About To Stop You Doing Your Beans' by Kunt and the Gang",1,0
hasoc_english_308949,"@GuyVerhofstadt You really are a daft kunt, Verhofstadt. It's called democracy, a concept you are unfamiliar with in the EU",1,0
hasoc_english_308950,"@MyP_Chicago @latinovictoryus @EdWGillespie This kunt is from Chicago too you know that right? Another Alinsky foll… https://t.co/ESJ2KQe2sX",1,0
hasoc_english_308951,"@mattmfm Wrong, you slithering kunt.",1,0
hasoc_english_308952,"But Azealia, you're not happy with only having your intellectual equals (AKA the Kunt Brigade). You want Cardi's place. Nicki's place. LOL",1,0
hasoc_english_308953,"@faceless you made it kunt https://t.co/0IR8x2DN5q",1,0
hasoc_english_308954,"@_Bradley76 You know I’m a full animal nut. I know horseys love racing. Most involved treat the horses like family. This kunt tho",1,0
hasoc_english_308955,"Put some respek on your name! Stop letting people down play and belittle what you have done. Keep pride in your releases! - Head Kunt 🐬🌈",1,0
hasoc_english_308956,"@cpyne you are a KUNT https://t.co/S9WtCv7nA1",1,0
hasoc_english_308957,"@louise__izzy @hxrrynicholson @fchamberlain31 RIP Twitter bitch cunt",1,0
hasoc_english_308958,"Karma points to @gordonhayward but fuck @Money23Green karma is a bitch and @RealSkipBayless is still a cunt.",1,0
hasoc_english_308959,"Angie sure showed me. Fucking cunt, and bitch ass haters from the past. But when i was hit it was by 3 men.......",1,0
hasoc_english_308960,"OKAYYY NOW WHAT THE FUCK IS THIS SHIT u lil cunt ass bitch https://t.co/On8XGp6EGg",1,0
hasoc_english_308961,"@JonnMontata @washingtonpost Don't be such a cunt Joann LOL. Nov 8th has come and gone, the Wicked Bitch of The Eas… https://t.co/bntqx4NoQA",1,0
hasoc_english_308962,"@PauliePatron1 @benshapiro Keep following you bitch wannabe cunt. I am important to you because I am your God. I wi… https://t.co/P4o34jEvNA",1,0
hasoc_english_308963,"@RepWilson Well you cock sucking bitch from Fl , keep your fucking cunt mouth closed , look for fire",1,0
hasoc_english_308964,"allies 10 year old brother is calling me a cunt and a bitch bc I asked him a question💀",1,0
hasoc_english_308965,"You’re a bitch ass cunt @HunterRowland",1,0
hasoc_english_308966,"You left me in the dark for some bitch that had a kid while you were in the pin but yet you still chose that dry cunt over your son how sad.",1,0
hasoc_english_308967,"Conte being a little bitch as per. Get sacked already you average cunt 🖕🏻",1,0
hasoc_english_308968,"@childofjudas biTCH I LOTERALLY WAS THIS YOU NEVER TRUSTED MY DRIVING ENOUGH CUNT WHORE BITCH",1,0
hasoc_english_308969,"@gahshina I just realized I used whore instead of cunt oh how the tables have turned",1,0
hasoc_english_308970,"@Greekgodx u cunt fuker of a dog whore of a grandma",1,0
hasoc_english_308971,"I've been called a son of a whore and a cunt today already. It's not even 1 yet",1,0
hasoc_english_308972,"@iAmAchmad You can't call anyone a whore when you're taking up the ass from your father cunt.",1,0
hasoc_english_308973,"#IMayBeAThiefBut but I'm not a mean girl. OK I was once, but is calling my bestie a cunt and a whore so bad? Oh, an… https://t.co/vsyVbszlj4",1,0
hasoc_english_308974,"Just walked past this women and she goes 'Hello you cunt' I'm crying 😭😂",1,0
hasoc_english_308975,"But the plant gets devoured by the animal, and the animal devoured by us, because nature, rather like I spoke of women before, is a cunt.",1,0
hasoc_english_308976,"I refuse to be a stuck up, judgmental, hypocritical, boring, non progressive cunt, just to put other women streamers down",1,0
hasoc_english_308977,"But anyway my point is - men don't lose sleep wishing they were Nicer like other men are. Women do. Try not to, I'm not saying be a cunt",1,0
hasoc_english_308978,"I didn’t realize girls who wear huge bows in their hair called other women “cunt”. “Northern Bell’s” must be bred t… https://t.co/gSnQECCSY1",1,0
hasoc_english_308979,"@CPFC_BW @TheRebellion77 @ShannonWaldron_ You're a cunt for judging women by what they chose to do. Hate to break that to you.",1,0
hasoc_english_308980,"'Cunt again? It was odd how men like Suggs used that word to demean women when it was the only part of a woman they valued.'",1,0
hasoc_english_308981,"@abdurra46780751 Name 1 islamic cunt -ree where muslim women can marry a non -muslim? now don't say u r only concerned about India. #LoveJihad",1,0
hasoc_english_308982,"Aw aye so putting men and women together justifies sexual assault , what a daft cunt https://t.co/vnF50JlmXw",1,0
hasoc_english_308983,"I have called more men the word 'cunt' than I have women, because in my experience more men are cunts than women are",1,0
hasoc_english_308984,"Trust women and support their decisions them make in their pregnancy and don’t be a cunt",1,0
hasoc_english_308985,"Black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read… https://t.co/PSbMImzQtU",0,1
hasoc_english_308986,"@cockspit WOMEN ARE STUPID AND DUMB AND MAN IS SMART AND RAPE IS OK",0,1
hasoc_english_308987,"@NARAL @theashleygraham Bitch, do you think those women are stupid? Don't even try to kiss and lick their ass.  The… https://t.co/UOWAD5IOpR",0,1
hasoc_english_308988,"White women are stupid https://t.co/iHrUinilX8'",0,1
hasoc_english_308989,"@RyanAFournier She's an uppity racist bitch and those women are stupid for being there and giving her the time of day.",0,1
hasoc_english_308990,"@Rosie @Shakestweetz sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!",0,1
hasoc_english_308991,"@AquabornR oh but they do. Then they go around and bitch how all women are stupid golddiggers because they went to… https://t.co/ufFyJTpATk",0,1
hasoc_english_308992,"'Foster mum saying 'European women are stupid alcoholics' is the basic attitude of her culture's numerous rape gangs https://t.co/UvqQTs0tPg",0,1
hasoc_english_308993,"To accept this notion proves women are stupid! https://t.co/YgQMy6f2fB",0,1
hasoc_english_308994,"Women are stupid. They get cheated on and approach and fight the side chic. Bitch who cheated on you? Who? Stupidity is unbelievable.",0,1
hasoc_english_308995,"sucking my own dick cause women are stupid",0,1
hasoc_english_308996,"you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹",0,1
hasoc_english_308997,"So a woman shouldn't be questioned if you does a 'Bobbitt" on him in his sleep! Women are stupid to let ANY man bea… https://t.co/hv7BcGXVvU",0,1
hasoc_english_308998,"Reason #346738 why some women are stupid af https://t.co/vbzonSrai4",0,1
hasoc_english_308999,"@AIIAmericanGirI @DroidKitty She just keeps digging that “women are stupid if they didn’t vote for me” hole deeper and deeper.",0,1
hasoc_english_309000,"Because some women are stupid https://t.co/NiGSDKjqQM",0,1
hasoc_english_309001,"RT @ErrBodyLuvsCris: Because some women are stupid https://t.co/NiGSDKjqQM",0,1
hasoc_english_309002,"@usacsmret @NotBenStone1 @LifeZette She clearly thinks women are stupid! Bitch needs to take a seat.",0,1
hasoc_english_309003,"RT @twitswits: @usacsmret @NotBenStone1 @LifeZette She clearly thinks women are stupid! Bitch needs to take a seat.",0,1
hasoc_english_309004,"RT @MOTHEO_AM: i personally think that men who beat women are cowards and men who rape women are stupid and full of scum, both were not rai…",0,1
hasoc_english_309005,"I called my ex wife a cunt all the time. She acted like I just called her a "dork" or something. White women are stupid.",0,1
hasoc_english_309006,"@lloyd_frombriz @olgaNYC1211 @GOP @realDonaldTrump This ugly bitch has a mistress? Women are stupid.",0,1
